region_code,share_count,hashtag_names,like_count,username,video_description,view_count,comment_count,id
US,0,"['viral', 'fyp', 'genx', 'dyslexia', 'foryoupage', 'teachersoftiktok', 'spedteacher']",20,staceyjohson776,Dyslexia #viral #foryoupage #genx #fyp #spedteacher #teachersoftiktok #dyslexia ,236,7,7409253092895575326
US,5,"['rescue', 'dyslexia', 'rescuedog', 'rescueanimals', 'rescuedogs', 'emotionalsupportdog', 'rescueshelter', 'dogrescue', 'emotionalsupportanimal', 'dyslexiaawareness', 'rescuedogsoftiktok', 'loverescuedogs', 'dogsrescued', 'mutualrescue', 'sammyschairotoffire']",480,sammys_chairot_of_fire,This is part one to our documentary that is being shared by @Mutual Rescue about our rescue dog Sammy and his bond with his human brother Roan. Roan has dyslexia and Sammy and him shared a bond from the very beginning. We continue to support Sammys rescue shelter @CAPS as they are in jeopardy of closing. Please share to help. #mutualrescue #sammyschairotoffire #dyslexia #dyslexiaawareness #rescue #rescuedog #rescuedogs #rescuedogsoftiktok #rescueshelter #dogrescue #dogsrescued #rescueanimals #loverescuedogs #emotionalsupportanimal #emotionalsupportdog ,10270,8,7409158151850691870
US,0,"['dyslexia', 'synphony']",19,gabbybilly124,yall like my vison board #synphony #dyslexia ,257,0,7409154731987291423
US,0,"['friends', 'help', 'picture', 'fyp', 'detective', 'dyslexia', 'decipher', 'addacatchytitle']",30,maddie.mcspam,do NOT speak of the picturw #detective #help #friends #picture #decipher #dyslexia #addacatchytitle #fyp ,1692,2,7409142274581400878
US,0,"['support', 'adhd', 'mentalhealth', 'empowerment', 'dyslexia', 'coaching', 'youngadults', 'personalgrowth', 'adhdawareness', 'booklaunch']",32,adhdtherapist_jay,"🌟 **I’m Thrilled to Announce… I Finished My Book!** 🎉📚 “Hire A Coach, Not A Tutor: For ADHDers In Their 20s” is finally a reality and will be available this October 2024! It’s been a challenging journey that tested my resolve—ADHD, dyslexia, 8 years of hard work, and 7 rewrites, all while managing a full-time ADHD practice with a full caseload. But despite all that, WE DID IT! 💯 This book is not just a personal accomplishment; it’s a labor of love aimed at empowering young adults with ADHD. Packed with insights, practical strategies, and encouragement, it’s designed to help navigate the unique challenges that come with this journey. My goal is to inspire others who may feel overwhelmed to embrace their potential and find the right support that truly resonates with them. With the right guidance and strategies, I believe anyone can succeed. Thank you to everyone who supported me through this process. I can’t wait to share this with you all in October—here’s to taking on new challenges and creating a brighter future together! 🌈 #ADHD #MentalHealth #BookLaunch #Coaching #PersonalGrowth #Dyslexia #YoungAdults #Empowerment #Support #ADHDAwareness ",798,7,7409122302786358558
US,0,"['dyslexia', 'specialeducation', 'iep', 'orallanguage', 'learningdisabilities', 'ktea', 'diagnostician', 'readingfluency', 'psychoeducational', 'educationaldiagnostician', 'assessmenttools', 'specificlearningdisabilities', 'readingassessments', 'writtenexpression', 'eddiagnostician', 'learningassessment', 'educationassessment', 'achievementassessments', 'texasdiagnostician', 'psychoeducationalreports', 'specialeducationdiagnostician', 'evaluationsinspecialeducation', 'iepindividualizededucationprogram', 'mathachievementassessment', 'kaufmantestofeducationalachievement']",1,spedgearboxedu,#dyslexia  Introducing Kaufman Test of Educational Achievement Test-3.  Comprehensive Achievement Assessment Report Template for Diagnosticians and Special Education Professionals! www.spedgearboxeducation.com https://www.teacherspayteachers.com/store/sped-gearbox #specialeducation #dyslexia #achievementassessments #learningdisabilities #KTEA-3 #specificlearningdisabilities #readingassessments  #readingfluency #mathachievementassessment #writtenexpression #orallanguage #kaufmantestofeducationalachievement #educationaldiagnostician #texasdiagnostician #diagnostician #psychoeducational #psychoeducationalreports #specialeducation #evaluationsinspecialeducation #specialeducationdiagnostician #EdDiagnostician #EducationAssessment #AssessmentTools #LearningAssessment #IEPIndividualizedEducationProgram #IEP,731,0,7409105087051631903
US,0,['dyslexia'],201,reece_mccormick,did someone say FIRST GAME!!! #dyslexia 😆😜🥹🥰🥳📣,2304,23,7409096207307509022
US,5,"['sigma', 'aura', 'goofyahh', 'autism', 'alpha', 'fyp', 'ptsd', 'steriods', 'dyslexia', '💀']",41,emoney_ahunned,@chloe 🕯️ #fyp #goofyahh #sigma #ptsd #💀 #steriods #autism #AURA #alpha #dyslexia ,508,1,7409084749462899999
US,11,"['specialed', 'teacher', 'duet', 'downsyndrome', 'autism', 'specialneeds', 'teacherlife', 'advocate', 'dhh', 'esy', 'dyslexia', 'specialeducation', 'occupationaltherapy', 'iep', 'inclusion', 'intellectualdisability', 'speechtherapy', 'datacollection', 'advocatelife', 'teachersoftiktok', 'paraprofessional', 'studentswithdisabilities', 'specialeducationteacher', 'adaptivepe', 'inclusionmatters', 'visionimpairment', 'specificlearningdisability', 'spedteachersoftiktok', 'selfcontainedteacher', 'iepmom', 'specialeducationadvocate']",72,iepsupport,#duet with @4th Grade Enthusiast #teacher #advocatelife #teachersoftiktok #teacherlife  #specialeducationteacher #specialeducationadvocate #advocate #specialneeds #spedteachersoftiktok #teacher #iep #studentswithdisabilities #iepmom #inclusion #inclusionmatters #autism #intellectualdisability #downsyndrome #specificlearningdisability #selfcontainedteacher #specialed #specialeducation #speechtherapy #occupationaltherapy #adaptivepe #datacollection #paraprofessional #visionimpairment #DHH #dyslexia #esy ,893,3,7409075843399503135
US,0,"['school', 'specialed', 'adhd', 'downsyndrome', 'education', 'autism', 'asd', 'autismawareness', 'specialneeds', 'tutoring', 'sped', 'slp', 'autismmom', 'dyslexia', 'aba', 'disability', 'specialeducation', 'autismacceptance', 'inclusion', 'onlinetutoring', 'learningdisabilities', 'autismfamily', 'onlinetutor', 'onlinelearning', 'specialneedsparent', 'specialneedsparents', 'virtuallearning', 'parentinghelp', 'parentsofinstagram', 'specialeducationtutoring']",2,spedresource,"At SER our parents LOVE sharing how much our tutors have helped their child! 🤗 Here is one of our most recent reviews from Jen, whose child has been working with an SER tutor for two years now! 🤯 Thank your Jen for your kind words!! 💚 . . . . . . . . . #specialeducation #autism #specialneeds #specialeducationtutoring #autismawareness #education #parentsofinstagram #adhd #inclusion #tutoring #onlinetutoring #sped #asd #onlinetutor #onlinelearning #downsyndrome #dyslexia #disability #virtuallearning #autismacceptance #autismmom #school #slp #autismfamily #specialed #aba #specialneedsparents #specialneedsparent #parentinghelp #learningdisabilities",265,1,7409071708566474026
US,0,"['specialed', 'teacher', 'downsyndrome', 'autism', 'specialneeds', 'teacherlife', 'advocate', 'dhh', 'esy', 'dyslexia', 'specialeducation', 'occupationaltherapy', 'iep', 'inclusion', 'intellectualdisability', 'speechtherapy', 'datacollection', 'advocatelife', 'teachersoftiktok', 'paraprofessional', 'studentswithdisabilities', 'specialeducationteacher', 'adaptivepe', 'inclusionmatters', 'visionimpairment', 'specificlearningdisability', 'spedteachersoftiktok', 'selfcontainedteacher', 'iepmom', 'specialeducationadvocate']",9,iepsupport,#advocatelife #teachersoftiktok #teacherlife  #specialeducationteacher #specialeducationadvocate #advocate #specialneeds #spedteachersoftiktok #teacher #iep #studentswithdisabilities #iepmom #inclusion #inclusionmatters #autism #intellectualdisability #downsyndrome #specificlearningdisability #selfcontainedteacher #specialed #specialeducation #speechtherapy #occupationaltherapy #adaptivepe #datacollection #paraprofessional #visionimpairment #DHH #dyslexia #esy,257,0,7409059882910895390
US,0,"['reading', 'teacher', 'amazon', 'buster', 'firstgrade', 'intervention', 'dyslexia', 'author', 'phonics', 'curriculum', 'firstgradeteacher', 'learntoread', 'publishedauthor', 'teachersoftiktok', 'scienceofreading', 'bustersabcs']",4,busters.abcs,#bustersabcs #phonics #curriculum #scienceofreading #learntoread #reading #teacher #teachersoftiktok #buster #dyslexia #firstgradeteacher #publishedauthor #intervention #firstgradeteacher #firstgrade #author #amazon ,104,0,7409051325222128942
US,0,"['english', 'spellingskills', 'dyslexia', 'kidslearning', 'learningtoread', 'letterd', 'letterc', 'linguistics', 'teachingtips', 'earlyeducation', 'handwritingskills', 'handwritingtips', 'readingtips', 'homeschoolersoftiktok', 'earlyliteracy', 'phonicsfun', 'readingforkids', 'letterrecognition', 'ortongillinghamtutor', 'literacydevelopment', 'multisensorylearning']",10,directionallearning,"Description: ""Join us as we explore lowercase letters C and D with engaging multisensory techniques! Learn how to write each letter with hand gestures and connect sounds to improve reading and spelling skills. Discover how letter D helps students understand tongue placement using the word 'dog' for better pronunciation. Perfect for early literacy development!"" #EarlyLiteracy #HandwritingTips #LearningToRead #MultisensoryLearning #LetterRecognition #EarlyEducation #LetterC #LetterD #SpellingSkills #PhonicsFun #TeachingTips #LiteracyDevelopment #KidsLearning #HandwritingSkills #ReadingForKids #homeschoolersoftiktok #dyslexia #ortongillinghamtutor #readingtips #letterd #linguistics #english ",332,0,7409018942708043038
US,3,"['lol', 'funny', 'fire', 'hoo', 'leovaldez', 'dyslexia', 'thelosthero', 'festus', 'jasongrace', 'pipermclean']",58,..red.velvet8,#jasongrace #leovaldez #hoo #pipermclean #lol #funny #thelosthero #festus #fire #dyslexia ,1738,1,7408978248677346606
US,1,"['college', 'relatable', 'graduate', 'foryou', 'whydididothis', 'collegegirl', 'fyp', 'dyslexia', 'mastersdegree', 'gradschool', 'gradstudent', 'impostersyndrome', 'inpanic']",89,feduphippie,in case anyone is wondering how how grad school is going... 🙃🫠 #graduate #gradschool #gradstudent #mastersdegree #college #impostersyndrome #inpanic #fyp #foryou #relatable #collegegirl #dyslexia  #whydididothis ,1186,14,7408963142891441451
US,0,"['school', 'behavior', 'education', 'teaching', 'dyslexia', 'specialeducation', 'mtss', 'dyscalculia', 'spedster', 'edtech', 'schoolsolutions', 'spedsteruniversity', 'spedsternow', 'wekeepleading', 'casekeepsleading']",0,spedsternow,"Don't miss this professional development opportunity! STARTING SEPTEMBER 9TH, we're launching our monthly Spedster New Special Education Teacher Institute sessions. This innovative series is tailored to help new special education teachers quickly build the skills they need to effectively support students with IEPs—ensuring they meet both legal and educational requirements. Contact me to register now. https://zurl.co/GSt7 #SpedsterUniversity #Spedster #Spedsternow #SpecialEducation #SchoolSolutions #MTSS #Behavior #Dyslexia #Dyscalculia #Education #CaseKeepsLeading #WeKeepLeading #Teaching #School #EdTech",1292,0,7408963089414032686
US,74,"['spelling', 'dyslexic', 'dyslexia', 'dyslexie', 'dyslexicproblems', 'spellingishard', 'dyslexiagirl', 'spellingtrick', 'dyslexiasquad', 'dyslexiasupport', 'dyslexiateacher', 'dyslexiatiktok', 'dyslexicpov', 'learnreadingofficial']",1821,aprilmcmurtrey,Spelling becomes a lot easier when you understand how words work. 😊📚 #dyslexia #dyslexic #dyslexiasquad #dyslexicpov #dyslexiateacher #dyslexiagirl #dyslexiatiktok #spelling #spellingishard #spellingtrick #dyslexicproblems #dyslexie #dyslexiasupport #learnreadingofficial,36597,13,7408952625175186734
US,0,"['dyslexia', 'readreadread', 'readingaddiction']",2,jaqiopg,"I hated reading. A few bad teachers, undiagnosed dyslexia, and forced reading? No thanks.  When I turned 26 I traded my doom scrolling for a book by Karolyn Spark, Be Still My Vampire Heart… and boy did I fall head over heels.  Reading what I wanted changed the game! I got a kindle fire tablet (cheaper than a kindle) and use the open dyslexia font… BOOM… life changed. I got a book bestie too! And we have our own book club 🫶🏼 My Current Read 📖 Name of the Book: Bound to You 📄 Plot: demon and angel forced bond agreement. Enemies to lovers  📖 Genre: dark romantasy  📄 My Favorite Quotes: “Continue to come to me with this much sin, with this much hatred … and I may just fall in love with you either way.”  💭 My Thoughts: hot. Good banter and description.  ⭐ Star Rating: ⭐️⭐️⭐️⭐️ #readingaddiction #readreadread #dyslexia Texas ",216,0,7408945878620245291
US,0,"['reading', 'learning', 'spelling', 'syllables', 'dyslexic', 'newteachers', 'dyslexia', 'neurodivergent', 'dyslexicandproud', 'homeschooltricks', 'scienceofreading', 'explicitinstruction']",56,abmatt2000,Teaching kids the syllable types opens so many doors in the reading world! It helps them understand the “whys” with all the vowel sounds.   There are 6 syllable types.   We start with 1) VC and then add 2) V—.  #dyslexia #dyslexic #scienceofreading #dyslexicandproud #spelling #explicitinstruction #learning #neurodivergent #syllables #homeschooltricks #reading #newteachers ,983,0,7408941435463978270
US,3,"['love', 'ocd', 'parenting', 'anxiety', 'foryou', 'adhd', 'downsyndrome', 'fyp', 'mentalhealth', 'autismawareness', 'specialneeds', 'ptsd', 'dyslexia', 'mentalhealthawareness', 'adhdproblems', 'aspergers', 'adhdlife', 'adhdawareness', 'neurodivergent', 'adhdbrain', 'adhdsupport', 'foryoupage', 'adhdparenting', 'depression', 'add', 'adhdisreal', 'adultadhd', 'neurodiversity', 'adhdmemes', 'adhdwomen', 'adhdtiktoker', 'adhdtok', 'adhdinmen']",7,myster.xan,💯💯 #adhd  #foryoupage #adhdmemes#fyp #foryou #adhdtok  #anxiety #adhdawareness #mentalhealth #adhdtiktoker  #add #adhdproblems #depression #autismawareness #adhdlife #mentalhealthawareness #neurodiversity #specialneeds #adhdsupport #dyslexia #adhdparenting #adhdbrain #neurodivergent #parenting #adhdmemes #ptsd #adhdwomen #adhdisreal #downsyndrome #aspergers #ocd #love #adultadhd #adhdinmen ,791,0,7408935598741867806
US,0,"['adhd', 'dyslexia', 'serveotherswithexcellence']",11,mr.hunter842,Personal Hw: Service to others? 🧘‍♀️🤔💭📖📝🏃‍♂️🏃‍♀️🏃👏🏽🫡😀#adhd #dyslexia #serveotherswithexcellence ,1553,0,7408911061492976939
US,1,"['asd', 'autismawareness', 'dyslexia', 'actuallyautistic', 'hyperlexia']",12,amare_lore,Dyslexia & Hyperlexia? #autismawareness #hyperlexia #dyslexia #actuallyautistic #asd ,184,7,7408868759156313374
US,5,"['headaches', 'adhd', 'eds', 'migraines', 'tmj', 'dyslexia', 'eyepain', 'clumsiness', 'bvd', 'dysgraphia', 'eyestrain', 'dyspraxia', 'binocularvisionmatters']",83,vividvisionsoptometry,"👀 Do you often find yourself not noticing your surroundings or misjudging the distance of objects in your space? These could be signs of undiagnosed binocular vision dysfunction (BVD). It's more common than you might think, and it can impact your daily life in surprising ways. Get your vision checked today and see the world more clearly. #bvd #binocularvisionmatters #migraines #tmj #adhd #eyestrain #eyepain #headaches #eds #clumsiness #dyslexia #dysgraphia #dyspraxia ",4478,23,7408807122785586478
US,0,['dyslexia'],41,j.oanna.joanna,YOUR WIFE CANT READ 😝 #dyslexia ,349,1,7408772648857177390
US,0,"['selflove', 'fy', 'dyslexia']",8,fabulousfabris84,"I grew up not knowing what dyslexia was until I was 32 years old.i always thought that there was something wrong with me and something was a miss.. reading became my enemy,my worst nightmare.i still fear looking at numbers too.i hated anything to do with school,I became that child whi was afraid of being called out to read anything infront of people.i took me long enough to realize that I'm not slow.. I'm just different and now I'm embracing it and proud of what I'm becoming. To anyone who is like me,you are not alone and know that you are unique.... be proud of what you are keep your head up.because you are you ❤️#fy #selflove #dyslexia ",215,4,7408765222099488043
US,25,"['adhd', 'autism', 'dyslexia', 'neurodivergent', 'neurodiversity']",265,lizalaire,Todos los días descubro más cosas de mi y mi personalidad que están vinculadas a mi cerebro neurodivergent 🧠 #neurodivergent #neurodiversity #adhd #dyslexia #autism  ,4151,17,7408764202053078318
US,0,"['joke', 'joking', 'durg', 'dyslexia', 'durgs', 'fypシ゚viral']",12,ajokeaday28,Just joking.  #durgs #durg #dyslexia #fypシ゚viral #joke #joking ,1572,7,7408757497919458602
US,0,"['dyslexia', 'specialeducation', 'psychoeducational', 'educationaldiagnostician', 'eddiagnostician', 'texasdiagnostician', 'texasdiags', 'specialeducationdiagnostician']",1,spedgearboxedu,Comprehensive report template for CTOPP-2 AND GORT-2 COMPREHENSIVE TESTS. #EdDiagnostician  #specialeducationdiagnostician  #specialeducation #educationaldiagnostician  #texasdiagnostician  #texasdiags #psychoeducational  #dyslexia ,381,0,7408737142857387294
US,0,"['accuracy', 'handwriting', 'dyslexia', 'fluency', 'neuhaus', 'morphology', 'dyslexiaawareness', 'earlyintervention', 'dyslexiasupport', 'ortongillingham', 'readingfluency', 'scienceofreading', 'ortongillinghamtutor', 'structuredliteracy', 'multisensorylearning', 'readingreadiness', 'multisensoryreading', 'midlinecrossing', 'multisensoryteaching', 'scarboroughsrope', 'licenseddyslexiatherapist', 'morphologicalawareness', 'ortongillinghamteachers', 'buildingmeaning', 'multisensoryspelling', 'buildingblocksoflanguage', 'dyslexiatherpy', 'lateidentifieddyslexia', 'writingfluency']",4,building_a_love_f,Short vowel review ✔️                                            Substitution of sounds ✔️                                 Deciding practice✔️                                              Hands on and multisensory ✔️                          Engaging✔️ www.thelearningloftllctx.com #ortongillingham #ortongillinghamtutor #ortongillinghamteachers #multisensorylearning #multisensoryreading #multisensoryspelling #scienceofreading #scarboroughsrope #dyslexia #dyslexiaawareness #dyslexiasupport #dyslexiatherpy #licenseddyslexiatherapist #lateidentifieddyslexia #morphologicalawareness #buildingblocksoflanguage #morphology #buildingmeaning #accuracy #fluency #neuhaus #readingreadiness #earlyintervention #multisensoryteaching #structuredliteracy #handwriting #writingfluency #readingfluency #midlinecrossing ,432,0,7408731087536475434
US,0,"['accuracy', 'handwriting', 'dyslexia', 'fluency', 'neuhaus', 'morphology', 'dyslexiaawareness', 'earlyintervention', 'dyslexiasupport', 'ortongillingham', 'readingfluency', 'scienceofreading', 'ortongillinghamtutor', 'crossingthemidline', 'structuredliteracy', 'multisensorylearning', 'readingreadiness', 'multisensoryreading', 'multisensoryteaching', 'scarboroughsrope', 'licenseddyslexiatherapist', 'morphologicalawareness', 'ortongillinghamteachers', 'buildingmeaning', 'multisensoryspelling', 'buildingblocksoflanguage', 'dyslexiatherpy', 'lateidentifieddyslexia', 'writingfluency']",0,building_a_love_f,"Yup! You can do both at the same time!!! Reviewing parts of speech, spelling rules, spelling patterns amd punctuation all in one! ❤️🧡💛💚💙💜 - [ ] #ortongillingham #ortongillinghamtutor #ortongillinghamteachers #multisensorylearning #multisensoryreading #multisensoryspelling #scienceofreading #scarboroughsrope #dyslexia #dyslexiaawareness #dyslexiasupport #dyslexiatherpy #licenseddyslexiatherapist #lateidentifieddyslexia #morphologicalawareness #buildingblocksoflanguage #morphology #buildingmeaning #accuracy #fluency #neuhaus #readingreadiness #earlyintervention #multisensoryteaching #structuredliteracy #handwriting #writingfluency #readingfluency #crossingthemidline",16,0,7408730132376079659
US,0,"['wizards', 'dyslexia', 'booktok', 'middlegradebooks']",4,jessiekay2000,#middlegradebooks  #booktok #dyslexia #wizards ,425,0,7408719223419129134
US,1,"['cake', 'bakery', 'dangit', 'fyp', 'dyslexia', 'uwsp']",121,laineyboo16,Sometimes I wonder if I’m really cut out for this 😅  #bakery #uwsp #cake #dyslexia #dangit #fyp ,3604,3,7408718993604742430
US,1,"['sor', 'dyslexia', 'readingteacher', 'readingnerd', 'teachersoftiktok', 'teachersofinstagram', 'readingintervention', 'readingtutor', 'structuredliteracy', 'readingisahumanright']",12,readingteachertea,It's DIBELS season! Only those who do it truly understand. IYKYK! #readingintervention #readingteacher #teachersofinstagram #teachersoftiktok #structuredliteracy #readingnerd #dyslexia #readingtutor #sor #readingisahumanright ,712,0,7408717531109723435
US,8,"['makemefamous', 'gear', 'vest', 'esa', 'panicattack', 'pots', 'dyslexia', 'anxietyattacks', 'essa', 'emotionalsupportanimal', 'fyppppppppppppppppppppppp', 'fypシ゚viral', 'confortplushies', 'serveicedog', 'essacommunity🤍🦮🐕\u200d🦺', 'k18dog', 'lovessa💗🐾', 'k18essa']",1020,th0se.w0rking.essa2,We must vote for lamariana!✋🙂‍↕️@💗♪✧Taegan!✧ৎ💗 #essa #essacommunity🤍🦮🐕‍🦺 #lovessa💗🐾 #k18dog #esa #POTS #k18essa #vest #panicattack #gear #serveicedog #anxietyattacks #emotionalsupportanimal #confortplushies #fypシ゚viral #dyslexia #makemefamous #fyppppppppppppppppppppppp  ,9589,209,7408717172605734174
US,0,"['business', 'careergoals', 'dyslexia']",6,thedyslexichustle,How to Choose the Right Career Path for Long-Term Success #Dyslexia #Business #CareerGoals,580,0,7408714751716494638
US,115,"['specialed', 'teacher', 'meme', 'downsyndrome', 'autism', 'specialneeds', 'teacherlife', 'advocate', 'dhh', 'esy', 'dyslexia', 'specialeducation', 'occupationaltherapy', 'iep', 'inclusion', 'intellectualdisability', 'speechtherapy', 'datacollection', 'advocatelife', 'teachersoftiktok', 'paraprofessional', 'studentswithdisabilities', 'specialeducationteacher', 'adaptivepe', 'inclusionmatters', 'visionimpairment', 'specificlearningdisability', 'spedteachersoftiktok', 'selfcontainedteacher', 'iepmom', 'specialeducationadvocate', 'memecut']",240,iepsupport,#Meme #MemeCut #advocatelife #teachersoftiktok #teacherlife  #specialeducationteacher #specialeducationadvocate #advocate #specialneeds #spedteachersoftiktok #teacher #iep #studentswithdisabilities #iepmom #inclusion #inclusionmatters #autism #intellectualdisability #downsyndrome #specificlearningdisability #selfcontainedteacher #specialed #specialeducation #speechtherapy #occupationaltherapy #adaptivepe #datacollection #paraprofessional #visionimpairment #DHH #dyslexia #esy ,5791,2,7408713894077697310
US,0,"['foryou', 'behavior', 'adhd', 'autism', 'fyp', 'autismawareness', 'ard', 'autismmom', 'esl', 'dyslexia', 'counseling', 'physicaltherapy', 'specialeducation', 'schooltesting', 'occupationaltherapy', 'englishasasecondlanguage', 'iep', 'speechtherapy', 'visualimpairment', 'iepmeetings', 'speechimpairment', '504plan', 'inclusionmatters', 'specificlearningdisability', 'emotionaldisturbance', 'englishlanguagelearning', 'behaviormanagement', 'transitionplanning', 'iepadvocate', 'relatedservices', 'otherhealthimpairment', 'auditoryimpairment']",2,sidneychildadvocacy,#iepadvocate #specialeducation #504plan #ARD #IEP #iepmeetings #behaviormanagement   #behavior #iep #ADHD #adhd #autism #Autism #emotionaldisturbance #visualimpairment #auditoryimpairment  #counseling  #speechtherapy  #occupationaltherapy #physicaltherapy  #schooltesting  #transitionplanning #relatedservices #englishlanguagelearning #englishasasecondlanguage  #esl #speechimpairment #dyslexia #specificlearningdisability #otherhealthimpairment #fyp #foryou  #autismmom #inclusionmatters #autismawareness ,1268,0,7408713666037599531
US,0,"['gamergirl', 'dyslexia', 'twitchstreamer', 'vtuber', 'twitchclips', 'vnvideoeditor', 'envtuber']",21,periiwinkleblue,dyslexia go brr (˃̣̣̥ᯅ˂̣̣̥) #vtuber #envtuber #twitchstreamer #gamergirl #dyslexia #twitchclips #VNVideoEditor ,443,1,7408703406958824735
US,5,"['silly', 'meow', 'fyp', 'spell', 'dyslexia']",84,northypoooo,😭 #spell #dyslexia #meow #silly #fyp ,727,0,7408702836814499102
US,3,"['reading', 'tiktok', 'foryou', 'adhd', 'education', 'fy', 'reel', 'fyp', 'mentalhealth', 'awareness', 'specialneeds', 'tik_tok', 'dyslexia', 'mentalhealthmatters', 'reels', 'mentalhealthawareness', 'foruyou', 'dyscalculia', 'iep', 'reeltoreel', '1in5', 'dysgraphia', 'neurodivergent', 'advocacy', 'tiktoker', 'neurodiverse', 'foryoupage', 'tiktoknews', 'forupage', 'foryourpage', 'earlyintervention', 'edutok', 'reelsteady', 'socialemotionallearning', 'reelvideo', 'earlyliteracy', 'adhdtiktok', 'achievementgap', 'reelvideos', 'reeltrendy', 'preventsummerlearningloss']",87,reading_clinic_inc_,"📚Back-to-School Special📚 ✏️Sign Up Today!✏️ ✏️Complete the form.✏️ ""Education is our passport to the future, for the future belongs to those who prepare for it today "" ReadingClinicInc.org  #reading #earlyliteracy #preventsummerlearningloss #earlyintervention #advocacy #education #achievementgap #neurodivergent #neurodiverse #dyslexia #dyscalculia #dysgraphia #ADHD #adhdtiktok #IEP #specialneeds #fy #fyp #foryou #foryoupage #foryourpage #foruyou #forupage #tiktok #tik_tok #tiktoker #tiktoknews #edutok #reels #reel #reelvideo #reelvideos #reelsteady #reeltoreel #reeltrendy #1in5 #awareness #socialemotionallearning #mentalhealth #mentalhealthmatters #mentalhealthawareness ",6246,0,7408687293474606367
US,0,"['pie', 'autism', 'advocate', 'dyslexia', 'specialeducation', 'iep', 'learningdisabilities', 'fypage', 'iepmeetings', 'specialneedsparenting', 'specialedadvocacy']",32,equippedadvocacy,Who doesn’t love some pie?! #specialneedsparenting  #autism  #dyslexia  #SpecialEdAdvocacy #iep  #LearningDisabilities #IEPMeetings #specialeducation  #advocate #pie #fypage ,734,7,7408655835649395998
US,0,"['school', 'adhd', 'helpful', 'dyslexia', 'learningdisability', 'accomadation']",0,ediagnosticlearning,Here's a more in depth video on the difference between support in school through 504 or special ed. #accomadation #learningdisability #adhd #dyslexia #school #helpful,185,0,7408655048546454830
US,2,"['adhd', 'idea', 'data', 'specialneeds', 'dyslexia', 'disability', 'specialeducation', 'iep', 'learningdisabilities', 'austimawareness', 'intellectualdisabilities', 'specialneedsparenting', 'iepadvocate', 'specialeducationadvocate', 'iepspecialist']",10,rachel_mottern,"IEP Present Levels Should Be Current, Relevant, Objective, Measurable, & Understandable! #IEPSpecialist #IEP #IDEA #IEPAdvocate #SpecialEducationAdvocate #Specialneedsparenting #specialneeds #SpecialEducation #disability #learningdisabilities #IntellectualDisabilities #dyslexia #ADHD #AustimAwareness #DATA ",305,1,7408654085890542878
US,0,"['rip', 'restinparadise', 'dyslexia', 'dyslexiaawareness']",6,thelonejewww,Dyslexia engaged #rip #restinparadise #dyslexia #dyslexiaawareness ,118,0,7408650142074539310
US,14,"['progress', 'army', 'selflove', 'forgiveness', 'autism', 'soldiers', 'mentalhealth', 'dyslexic', 'ptsd', 'veterans', 'progressreport', 'alexithymia', 'dyslexia', 'ptsdawareness', 'fnd', 'conversationdisorder', 'functionalneurologicaldisorder', 'healingjourney', 'emotionaldysregulation', 'creatorsearchinsights']",341,tardivedystoniachic,"Alexithymia is dyslexia of the emotions. if you have trouble recognizing your emotions, you could possibly have alexithymia. this is the beginning of the healing journey. #alexithymia #ptsd #conversationdisorder  #creatorsearchinsights #fnd #functionalneurologicaldisorder #autism #dyslexia #dyslexic #emotionaldysregulation #healingjourney #selflove #progressreport #progress #army #veterans  #forgiveness #ptsdawareness #soldiers #mentalhealth ",9699,47,7408644629668580639
US,0,"['reading', 'specialed', 'duet', 'adhd', 'autism', 'aac', 'chronicillness', 'slp', 'advocate', 'dyslexia', 'publicschool', 'specialeducation', 'nonverbal', 'iep', 'slds', 'dysgraphia', 'fape', 'learningdisability', 'limbdifference', 'visualimpairment', 'iepmeeting', '504', 'nonverbalautism', 'parentsoftiktok', 'toddlersoftiktok', 'specialeducationteacher', 'readingfluency', 'twiceexceptional', 'specialeducationadvocate', 'complexcommunicator']",11,letsieptogether,#duet with @Niah and Eli mommy 🥰🥰 #toddlersoftiktok #iep #iep #specialeducation #publicschool #iepmeeting #504 #learningdisability #parentsoftiktok #adhd #specialed #twiceexceptional #slds #learningdisability #adhd #autism  #reading #slp #twiceexceptional   #iep #aac #fape #nonverbal #nonverbalautism #504 #advocate #complexcommunicator #chronicillness #specialeducationteacher #specialeducationadvocate #learningdisability #parentsoftiktok #visualimpairment #specialed #aac #readingfluency #limbdifference #dyslexia #dysgraphia ,1156,0,7408634003814649118
US,0,"['game', 'music', 'win', 'beatles', 'play', 'explore', 'lose', 'vote', 'quiz', 'trivia', 'dyslexia', 'reels', 'fypage']",2,cassetteai,#vote if you know the answer 🤓 A little outside the box with this one..  #beatles #dyslexia #music #quiz #trivia #play #win #lose #game #fypage #explore #reels ,623,0,7408626589111422239
